0.980881 1.162564 
1.137050 0.495373 
2.798166 1.451279 
2.438374 0.543740 
-0.282820 2.455235 
1.523791 1.558937 
0.929866 1.447963 
2.590957 0.733110 
1.546150 1.735667 
-0.324691 2.211823 
0.413053 1.054803 
1.011750 1.272008 
0.897343 0.557490 
0.493899 1.039403 
-0.783083 1.199963 
0.352137 1.405182 
1.419674 0.691510 
-0.072811 2.361754 
0.745981 -0.163534 
0.933361 0.058043 
1.416112 0.179190 
2.615356 1.845706 
0.941073 0.580428 
1.299428 0.922948 
1.776723 -0.169078 
2.184040 2.474297 
0.037640 -0.845177 
0.410694 1.277748 
0.455588 1.721263 
0.184342 2.111667 
0.386748 1.472866 
1.207993 0.758034 
0.985482 1.731215 
-0.813718 0.948116 
0.989583 1.449497 
-0.030197 1.210817 
0.769486 0.998207 
2.582008 -0.077491 
1.447946 0.289928 
1.794428 1.097791 
0.265607 1.853485 
3.291887 0.291780 
0.524999 0.520930 
2.389199 0.924135 
-0.204777 0.033279 
0.762173 1.606061 
0.939306 2.794957 
0.143826 0.911689 
-0.857571 0.963693 
0.158185 2.015565 
-0.068666 0.890829 
10.245581 8.721110 
8.117638 6.791869 
10.545374 8.703171 
8.931397 10.105167 
8.860095 7.653135 
7.820131 8.080707 
6.601483 8.183711 
8.067345 6.524233 
8.700074 8.648294 
8.982014 9.607446 
7.993805 8.684299 
7.805983 9.629004 
8.914901 7.238146 
7.439109 7.893380 
8.833407 8.566589 
7.999462 7.696330 
6.349992 6.208317 
8.650749 8.914665 
8.528870 7.959616 
8.825249 7.154890 
9.280986 8.930217 
10.061096 8.221624 
5.635546 7.085973 
10.716426 7.926993 
8.746423 8.051737 
6.645868 7.442979 
5.829604 7.797976 
5.563083 7.703283 
9.301898 7.485616 
6.906932 8.603618 
7.470111 7.259901 
9.150077 7.420383 
7.399379 7.429517 
9.292795 7.572378 
7.273336 8.514161 
5.976036 7.879997 
7.859439 7.654364 
7.392369 7.936167 
5.154371 8.030640 
8.187978 7.185529 
8.128231 8.838289 
8.153423 8.820367 
6.613004 8.269922 
8.241009 7.883732 
7.500913 7.348788 
7.283771 6.129461 
8.238989 7.655425 
8.659551 7.207274 
8.468351 9.914070 
6.378112 9.495603 
15.967875 14.169030 
16.188881 14.355777 
16.767010 15.424028 
17.248974 16.603869 
15.702700 18.084440 
15.669918 16.718674 
17.197571 14.919502 
16.324722 15.246143 
15.135594 16.596516 
16.578573 15.547863 
15.418554 15.352669 
16.801198 15.235065 
15.499542 15.931812 
17.377063 17.131835 
15.253746 14.900325 
15.169330 15.546709 
15.819544 16.125540 
15.222414 15.514850 
13.758710 14.339230 
13.845137 14.264714 
16.687882 16.277491 
14.988809 15.577487 
17.203975 15.719660 
16.274834 17.207448 
15.490710 16.148719 
15.778119 16.124166 
15.395308 15.652367 
16.282841 15.800942 
15.810893 15.896280 
16.548522 16.628918 
14.997435 14.681371 
16.494674 15.350872 
15.564428 16.562835 
15.995002 16.653541 
16.361889 15.477767 
14.935622 16.500676 
13.742831 15.893654 
15.121137 15.432631 
16.700818 15.043507 
14.283359 16.180334 
15.647908 14.958797 
15.012697 17.679018 
15.754688 15.644460 
17.115329 16.123127 
17.014941 16.084346 
15.868295 15.608534 
16.565911 17.284359 
16.658971 15.604569 
13.996019 16.913925 
13.551983 16.139378 
32.518028 30.452490 
31.854775 32.557027 
30.438003 31.775043 
31.122995 32.163416 
29.964959 34.097601 
32.418501 33.108365 
33.460942 32.099032 
33.308267 33.007841 
32.439104 32.469967 
30.387688 33.537959 
33.864068 31.173967 
32.652736 33.441876 
31.686007 32.111343 
31.757250 32.517063 
31.707918 31.541581 
31.772487 32.649431 
30.564350 30.322695 
32.624455 30.993960 
31.319742 32.738027 
33.034992 30.153002 
32.080026 32.710921 
31.263943 33.943924 
31.273837 30.543411 
33.147693 32.009000 
33.001373 31.613736 
31.788397 30.365189 
31.826812 32.188094 
30.455361 31.248644 
30.616039 33.071734 
31.925488 30.825856 
30.254413 31.490905 
31.536681 32.391723 
32.462232 30.805380 
32.196886 32.437320 
32.860326 32.502560 
31.908058 32.069910 
32.945680 31.903672 
31.294117 30.533725 
34.692573 32.533583 
34.096335 32.877292 
31.900474 31.283416 
34.154531 31.603597 
34.313876 31.202746 
31.642851 31.623605 
31.690482 32.136064 
32.197837 33.045420 
32.478684 33.936725 
31.921877 32.251953 
33.817229 30.845194 
32.851081 30.036674 
63.976014 63.595774 
64.620116 62.844096 
64.317313 63.493404 
65.394750 63.477909 
65.251389 66.110349 
62.450798 65.838485 
63.890083 63.972399 
65.653688 65.000984 
65.455088 64.896109 
62.142046 63.204182 
63.808907 64.848801 
64.061256 63.131955 
62.086216 64.380763 
62.585069 64.125220 
63.790539 63.134212 
64.819673 62.976804 
65.942152 63.025425 
63.889376 65.007384 
63.116044 63.939578 
65.420292 65.542222 
62.671392 65.016230 
64.515592 65.278049 
64.326482 63.879087 
64.089707 65.298557 
63.374857 62.538895 
63.522265 65.119475 
65.271153 65.169842 
62.152244 63.750584 
65.824934 66.257558 
64.594280 64.236067 
63.880047 63.110791 
64.898101 64.555282 
64.249913 65.002274 
63.205108 64.391773 
63.487352 64.933031 
63.762214 64.375132 
64.803542 64.967780 
64.210211 64.927115 
64.116303 63.896385 
63.909428 65.233680 
64.099310 64.730218 
64.344769 62.045624 
63.213638 63.868366 
65.047071 66.352300 
62.557583 64.419561 
63.030495 65.608121 
63.470125 65.806214 
62.689743 62.703029 
63.807457 64.404378 
63.515454 65.504260 
65.230392 64.744647 
64.302537 64.553648 
64.714860 63.674117 
64.742722 65.148225 
63.117743 63.006916 
64.108762 63.508171 
62.229133 64.965855 
64.832721 61.943704 
65.259370 65.157922 
65.195998 63.160694 
65.130510 64.413255 
64.109419 63.929435 
63.898816 64.447235 
62.834925 64.200020 
63.883501 64.733264 
65.414133 61.827721 
65.528855 63.644576 
61.748785 63.565651 
64.544525 63.096253 
63.514872 64.310738 
63.701552 64.248892 
64.421670 62.946347 
64.809463 62.754147 
62.355826 60.872833 
65.260436 64.709973 
63.586785 64.333319 
63.701641 61.857563 
63.018914 63.637848 
63.529884 62.597845 
64.937278 64.035712 
64.599709 64.227172 
64.548858 64.508465 
63.472033 64.844774 
62.468343 64.944736 
64.868067 62.157494 
64.269800 63.434343 
63.586571 63.538201 
63.432222 62.570417 
63.685864 62.307684 
65.423370 64.409310 
63.140122 64.226441 
65.168521 62.995619 
64.239482 66.250857 
63.192290 63.918823 
63.710501 63.796694 
64.236945 65.247066 
61.968802 64.468564 
64.628247 64.634606 
64.824294 64.069750 
64.355905 63.903033 
64.266225 63.270650 
64.392291 63.099018 
63.970041 65.239479 
64.229563 64.065295 
66.045201 66.519624 
63.105121 64.057171 
63.092017 65.527932 
63.884920 63.735836 
64.126729 65.569949 
63.237003 61.786778 
63.855557 63.064384 
64.103973 65.248589 
64.741875 64.337140 
65.854913 64.085018 
63.957652 63.750786 
61.697498 65.872831 
64.272749 64.030062 
64.043874 63.375655 
63.045314 63.735935 
65.050415 65.025756 
66.517755 62.593835 
62.867930 63.088805 
64.360461 63.200726 
63.203015 63.457891 
63.960471 62.635600 
63.263632 63.960812 
63.614896 63.574940 
64.405514 64.533766 
62.630757 65.250498 
63.703863 64.078623 
65.405640 62.305785 
65.285708 63.060938 
64.294563 62.338312 
63.668352 64.315279 
62.183622 63.105853 
61.837882 63.519993 
64.660250 63.272396 
62.912336 64.401639 
62.815382 63.063322 
64.045465 61.440102 
63.482416 62.539378 
62.465011 65.647490 
63.610420 63.153051 
62.205690 65.149422 
63.295725 64.524947 
62.279738 62.715553 
63.462374 64.073090 
63.946582 63.617670 
66.274084 63.510677 
65.321269 64.738599 
65.241679 65.051404 
63.875819 63.435485 
65.284355 64.754889 
63.359200 64.932915 
64.479142 63.418449 
64.263564 63.360455 
63.761262 63.434334 
63.867802 63.418423 
63.424784 64.058851 
64.381761 65.798912 
63.600276 63.118514 
62.126165 64.149316 
64.662498 61.799167 
63.595335 62.946549 
62.428310 62.534224 
64.229380 65.056243 
64.469740 63.444687 
65.092701 61.944771 
63.234521 64.221529 
63.165779 62.620414 
65.907222 65.345158 
63.412773 65.254761 
64.267554 65.497584 
64.452725 63.595211 
64.930336 64.422712 
64.583811 63.448423 
63.197489 65.145923 
61.561855 66.505792 
65.110211 65.064185 
63.904520 63.440146 
63.328072 65.038900 
64.365444 65.422233 
63.118551 65.208742 
64.302753 63.051109 
65.942085 65.359191 
64.015121 63.072811 
65.481317 62.959814 
62.899951 64.247565 
64.133996 64.508753 
63.102555 63.545759 
63.318386 65.515083 
63.934069 63.946214 
65.293994 65.392372 
62.541222 63.368985 
64.166638 64.063034 
64.283389 64.327840 
65.341133 63.245542 
62.526763 61.634769 
64.268718 63.091821 
64.407782 64.666967 
63.621800 64.761644 
64.153041 64.820920 
63.284830 65.236718 
62.078707 62.474048 
63.040116 66.653905 
62.833811 64.742983 
64.250481 64.696421 
64.615560 64.626516 
65.059246 63.476355 
64.250457 63.535060 
62.831075 63.893895 
64.399939 64.407433 
62.158536 63.753398 
61.661151 64.204233 
63.792013 64.321535 
64.484930 64.102562 
63.800253 65.342201 
64.116983 63.835266 
64.209286 63.225522 
64.561766 63.060880 
64.903806 63.425591 
63.688052 65.969581 
64.419624 63.761221 
62.042479 65.850598 
63.104636 64.841039 
63.583473 65.289592 
63.917237 62.737140 
65.168611 64.902032 
63.645016 62.445410 
63.806673 64.252219 
65.056624 64.484652 
64.685023 63.231358 
63.100828 64.394179 
64.247570 63.044344 
62.462877 62.064185 
64.292054 61.038027 
64.993155 65.182859 
63.495635 63.489934 
64.023813 64.123478 
62.519592 62.535134 
64.612767 63.186552 
64.122826 62.311710 
66.913827 63.392285 
64.131471 61.943727 
64.901891 63.487362 
63.933670 61.875903 
63.674650 64.637901 
65.140270 63.769409 
63.048964 64.465090 
63.170839 63.871963 
63.120247 64.523340 
62.937077 64.784751 
64.465631 63.220193 
63.252393 64.703857 
63.338495 62.229300 
64.751619 62.454483 
64.556511 66.192612 
63.532043 64.681452 
64.114269 63.014678 
64.129110 64.117309 
64.854912 64.010315 
62.789631 63.282443 
63.683557 64.112955 
65.563114 64.538686 
64.373911 64.870508 
65.089094 64.525828 
64.307010 66.357210 
65.774965 62.669060 
62.817120 65.846648 
63.701932 61.817562 
63.260476 63.278481 
63.322449 64.352472 
64.310764 63.798492 
63.838930 65.746394 
63.439617 64.117850 
65.033354 63.965418 
64.114743 63.627953 
65.526492 65.245186 
63.376935 63.093753 
63.248557 64.164642 
63.488461 64.130036 
63.288473 65.431965 
61.198608 64.287175 
65.188030 64.437139 
64.904408 64.409095 
63.916135 64.809842 
62.814130 62.828414 
63.368106 65.709532 
65.367843 64.392247 
64.095257 63.542110 
62.617770 64.896630 
63.651642 64.634088 
63.661368 63.273383 
63.646099 64.170459 
64.484344 63.817194 
63.862445 62.424640 
64.317876 64.931527 
65.824976 65.854887 
64.706657 63.655603 
64.491568 65.891355 
64.035207 64.958233 
64.672590 64.062675 
65.475238 65.637886 
64.583267 63.030033 
63.886453 66.267438 
63.755376 65.919951 
64.154352 63.947481 
62.228143 65.914977 
62.553431 63.243193 
65.534975 65.217976 
63.380162 61.071531 
65.119543 64.621580 
64.286180 64.613720 
61.060355 63.332948 
64.049233 64.232372 
64.957631 63.952557 
62.690760 65.424616 
66.662568 64.202322 
63.134875 64.295530 
63.812804 65.309187 
66.042330 62.773001 
65.591873 64.522693 
65.125074 64.403271 
63.490781 64.238616 
64.439713 62.642089 
62.840172 65.579439 
64.140545 64.080386 
64.228308 64.449935 
63.587150 63.010516 
65.182250 65.189487 
63.398416 64.742816 
65.189082 63.177199 
64.016541 63.738409 
65.158267 63.272842 
63.895448 65.973579 
65.096157 63.363762 
62.304377 63.794631 
64.121086 63.022267 
65.084560 66.428514 
63.242821 61.564552 
64.062048 62.989782 
63.747326 64.088390 
64.957740 63.350138 
65.249544 64.078411 
65.231938 62.928601 
65.150303 64.765531 
64.827110 64.305037 
65.759797 62.450609 
65.230676 63.710222 
62.740297 64.717396 
63.691281 62.701265 
65.018629 63.201164 
64.622679 64.478868 
61.423288 65.131825 
63.527088 63.880207 
64.310959 63.352421 
64.402018 63.684916 
62.776755 64.945325 
63.967726 63.122412 
65.349235 63.062643 
62.990950 64.067146 
62.715236 64.123168 
64.411666 63.054758 
62.406501 62.713757 
63.985901 65.199191 
64.032239 63.024595 
62.447703 64.832224 
64.345019 63.037420 
64.409899 63.958333 
61.817248 63.305428 
63.900391 63.485208 
63.225739 65.507685 
64.163056 64.212301 
62.493850 63.345250 
63.398498 65.855731 
64.719167 64.096534 
64.441281 63.390988 
64.321297 63.635591 
65.131074 62.877000 
63.761145 63.590582 
63.446268 64.704101 
64.188109 63.146388 
65.075182 63.286727 
62.120546 64.613154 
62.476416 64.558706 
63.279909 62.904085 
64.472555 64.354869 
65.255882 64.971532 
65.266031 63.879094 
63.476315 63.111550 
64.275596 63.896550 
63.151226 64.551941 
64.360943 64.631036 
62.524046 63.667417 
63.981707 64.595676 
64.413982 63.698748 
64.587861 63.303173 
63.902123 64.075962 
64.320446 64.870432 
64.261175 63.089513 
63.400221 64.187365 
62.609978 63.764712 
63.931170 64.082398 
64.417755 65.627900 
63.746350 64.257167 
63.887765 63.394827 
63.275625 63.918636 
63.789349 64.233315 
64.811057 63.678807 
63.106153 66.258880 
65.782299 64.614305 
65.055183 63.553794 
64.649896 65.116302 
63.769942 64.953752 
63.790742 65.858864 
64.174647 65.099453 
64.819630 65.229376 
63.081393 63.460812 
62.182808 63.167926 
64.104926 63.831006 
63.664190 65.055135 
62.567674 63.838697 
65.902868 64.990058 
65.124810 64.975829 
63.232658 62.570629 
64.979944 63.814849 
63.513605 63.444422 
64.625768 62.527827 
64.511955 65.050958 
63.120289 63.956556 
65.588609 64.973353 
65.650829 64.866720 
64.924072 63.350982 
65.455910 64.410323 
64.125690 63.244065 
64.285933 64.833064 
64.062097 64.381179 
64.722370 64.301078 
63.313272 62.927214 
65.273169 63.635743 
63.298279 64.789372 
61.802918 65.347540 
66.095996 63.827146 
64.543064 63.942647 
64.275482 64.263842 
64.136729 62.141104 
62.293945 65.386923 
64.386494 67.161778 
62.784593 63.646710 
64.021935 65.951233 
63.617926 63.342384 
63.681170 63.398690 
64.704350 65.018692 
65.237475 65.120084 
66.476984 64.407824 
64.259751 63.746464 
64.766848 63.328877 
64.657570 63.898551 
63.796123 64.143932 
64.161450 62.508191 
63.645918 63.976473 
64.273241 62.766089 
63.190055 64.202679 
62.977120 65.015434 
63.379779 65.597432 
63.557148 64.956959 
62.841233 65.414353 
64.635938 63.031899 
63.949883 64.061335 
63.383066 63.303839 
62.859198 64.356892 
62.428294 64.120418 
65.066736 64.106213 
64.281726 62.956399 
66.303868 63.489992 
63.889758 64.463105 
64.247283 63.130347 
64.396595 64.329659 
64.591068 64.561824 
64.136382 64.403570 
64.750293 62.960883 
63.548633 63.412684 
64.645016 64.430403 
63.724653 64.277602 
65.433099 64.578600 
64.287500 63.702483 
63.021792 64.480569 
62.842611 64.257156 
63.359070 65.815728 
63.821553 65.431851 
63.803698 64.891472 
63.204614 64.583337 
63.770953 64.476185 
63.287871 63.755346 
65.440665 63.236623 
63.141197 63.833388 
65.172417 65.565299 
64.701292 64.397637 
63.586687 65.632351 
64.426758 64.632027 
64.621474 63.875513 
64.286875 62.213382 
63.714147 62.650056 
63.386130 63.584437 
63.602251 63.569145 
64.645823 63.233646 
64.930010 64.273033 
